,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
10366,"In May, the spring quarter will begin.","After November, the spring quarter will begin.",Contradiction,0.5,SINGLE_month_full,True,Backward Future
10367,"In October, the spring quarter will begin.","After October, the spring quarter will begin.",Contradiction,0.0,SINGLE_month_full,True,Backward Future
10368,"In January, the spring quarter will begin.","After March, the spring quarter will begin.",Contradiction,0.16666666666666666,SINGLE_month_full,True,Backward Future
10369,"In September, the spring quarter will begin.","After April, the spring quarter will begin.",Entailment,0.4166666666666667,SINGLE_month_full,True,Backward Future
10370,The spring quarter will begin after June.,The spring quarter will begin after May.,Entailment,0.08333333333333333,SINGLE_month_full,False,Forward Future
10371,The spring quarter will begin after October.,The spring quarter will begin after May.,Entailment,0.4166666666666667,SINGLE_month_full,False,Forward Future
10372,The spring quarter will begin before July.,The spring quarter will begin after August.,Contradiction,0.08333333333333333,SINGLE_month_full,False,Forward Future
10373,The spring quarter will begin before May.,The spring quarter will begin after October.,Contradiction,0.4166666666666667,SINGLE_month_full,False,Forward Future
10374,The spring quarter will begin before May.,The spring quarter will begin after March.,Neutral,0.16666666666666666,SINGLE_month_full,False,Forward Future
10375,"Before May, the spring quarter will begin.","Before March, the spring quarter will begin.",Neutral,0.16666666666666666,SINGLE_month_full,False,Backward Future
10376,"After July, the spring quarter will begin.","Before January, the spring quarter will begin.",Contradiction,0.5,SINGLE_month_full,False,Backward Future
10377,"After February, the spring quarter will begin.","After May, the spring quarter will begin.",Neutral,0.25,SINGLE_month_full,False,Backward Future
10378,"After October, the spring quarter will begin.","After August, the spring quarter will begin.",Entailment,0.16666666666666666,SINGLE_month_full,False,Backward Future
10379,"After June, the spring quarter will begin.","After November, the spring quarter will begin.",Neutral,0.4166666666666667,SINGLE_month_full,False,Backward Future
10380,The spring quarter will begin in Apr.,The spring quarter will begin after Sep.,Contradiction,0.4166666666666667,SINGLE_month_abv,True,Forward Future
10381,The spring quarter will begin in Mar.,The spring quarter will begin after Jul.,Contradiction,0.3333333333333333,SINGLE_month_abv,True,Forward Future
10382,The spring quarter will begin in Mar.,The spring quarter will begin before May.,Entailment,0.16666666666666666,SINGLE_month_abv,True,Forward Future
10383,The spring quarter will begin in Dec.,The spring quarter will begin before Sep.,Contradiction,0.25,SINGLE_month_abv,True,Forward Future
10384,The spring quarter will begin in Aug.,The spring quarter will begin after Feb.,Entailment,0.5,SINGLE_month_abv,True,Forward Future
10385,"In Jun, the spring quarter will begin.","After Feb, the spring quarter will begin.",Entailment,0.3333333333333333,SINGLE_month_abv,True,Backward Future
10386,"In Mar, the spring quarter will begin.","Before Apr, the spring quarter will begin.",Entailment,0.08333333333333333,SINGLE_month_abv,True,Backward Future
10387,"In Jun, the spring quarter will begin.","Before Dec, the spring quarter will begin.",Entailment,0.5,SINGLE_month_abv,True,Backward Future
10388,"In Jan, the spring quarter will begin.","Before May, the spring quarter will begin.",Entailment,0.3333333333333333,SINGLE_month_abv,True,Backward Future
10389,"In Dec, the spring quarter will begin.","After Dec, the spring quarter will begin.",Contradiction,0.0,SINGLE_month_abv,True,Backward Future
10390,The spring quarter will begin before Mar.,The spring quarter will begin after Jul.,Contradiction,0.3333333333333333,SINGLE_month_abv,False,Forward Future
10391,The spring quarter will begin before Sep.,The spring quarter will begin before Mar.,Neutral,0.5,SINGLE_month_abv,False,Forward Future
10392,The spring quarter will begin after Jun.,The spring quarter will begin after Oct.,Neutral,0.3333333333333333,SINGLE_month_abv,False,Forward Future
10393,The spring quarter will begin before Aug.,The spring quarter will begin before Jun.,Neutral,0.16666666666666666,SINGLE_month_abv,False,Forward Future
10394,The spring quarter will begin after Apr.,The spring quarter will begin before Jan.,Contradiction,0.25,SINGLE_month_abv,False,Forward Future
10395,"After Sep, the spring quarter will begin.","After Mar, the spring quarter will begin.",Entailment,0.5,SINGLE_month_abv,False,Backward Future
10396,"After Jul, the spring quarter will begin.","Before Sep, the spring quarter will begin.",Neutral,0.16666666666666666,SINGLE_month_abv,False,Backward Future
10397,"After Jun, the spring quarter will begin.","After Sep, the spring quarter will begin.",Neutral,0.25,SINGLE_month_abv,False,Backward Future
10398,"Before Oct, the spring quarter will begin.","After Aug, the spring quarter will begin.",Neutral,0.16666666666666666,SINGLE_month_abv,False,Backward Future
10399,"Before Oct, the spring quarter will begin.","After Dec, the spring quarter will begin.",Contradiction,0.16666666666666666,SINGLE_month_abv,False,Backward Future
10400,The spring quarter will begin on 15th.,The spring quarter will begin before 16th.,Entailment,0.03571428571428571,SINGLE_date,True,Forward Future
10401,The spring quarter will begin on 18th.,The spring quarter will begin before 10th.,Contradiction,0.2857142857142857,SINGLE_date,True,Forward Future
10402,The spring quarter will begin on 27th.,The spring quarter will begin before 14th.,Contradiction,0.4642857142857143,SINGLE_date,True,Forward Future
10403,The spring quarter will begin on 14th.,The spring quarter will begin after 14th.,Contradiction,0.0,SINGLE_date,True,Forward Future
10404,The spring quarter will begin on 20th.,The spring quarter will begin before 17th.,Contradiction,0.10714285714285714,SINGLE_date,True,Forward Future
10405,"On 2nd, the spring quarter will begin.","Before 9th, the spring quarter will begin.",Entailment,0.25,SINGLE_date,True,Backward Future
10406,"On 20th, the spring quarter will begin.","Before 7th, the spring quarter will begin.",Contradiction,0.4642857142857143,SINGLE_date,True,Backward Future
10407,"On 21st, the spring quarter will begin.","Before 27th, the spring quarter will begin.",Entailment,0.21428571428571427,SINGLE_date,True,Backward Future
10408,"On 16th, the spring quarter will begin.","Before 20th, the spring quarter will begin.",Entailment,0.14285714285714285,SINGLE_date,True,Backward Future
10409,"On 8th, the spring quarter will begin.","After 12th, the spring quarter will begin.",Contradiction,0.14285714285714285,SINGLE_date,True,Backward Future
10410,The spring quarter will begin after 5th.,The spring quarter will begin after 13th.,Neutral,0.2857142857142857,SINGLE_date,False,Forward Future
10411,The spring quarter will begin before 12th.,The spring quarter will begin after 24th.,Contradiction,0.42857142857142855,SINGLE_date,False,Forward Future
10412,The spring quarter will begin before 1st.,The spring quarter will begin before 4th.,Entailment,0.10714285714285714,SINGLE_date,False,Forward Future
10413,The spring quarter will begin before 13th.,The spring quarter will begin before 22nd.,Entailment,0.32142857142857145,SINGLE_date,False,Forward Future
10414,The spring quarter will begin after 18th.,The spring quarter will begin before 26th.,Neutral,0.2857142857142857,SINGLE_date,False,Forward Future
10415,"Before 21st, the spring quarter will begin.","Before 25th, the spring quarter will begin.",Entailment,0.14285714285714285,SINGLE_date,False,Backward Future
10416,"After 8th, the spring quarter will begin.","After 21st, the spring quarter will begin.",Neutral,0.4642857142857143,SINGLE_date,False,Backward Future
10417,"After 4th, the spring quarter will begin.","Before 1st, the spring quarter will begin.",Contradiction,0.10714285714285714,SINGLE_date,False,Backward Future
10418,"After 19th, the spring quarter will begin.","After 13th, the spring quarter will begin.",Entailment,0.21428571428571427,SINGLE_date,False,Backward Future
10419,"After 16th, the spring quarter will begin.","Before 18th, the spring quarter will begin.",Neutral,0.07142857142857142,SINGLE_date,False,Backward Future
10420,I will start working on my MS application at 21:00.,I will start working on my MS application after 1 PM.,Entailment,0.3333333333333333,MULTI_day_time,True,Forward Future
10421,I will start working on my MS application at 15:00.,I will start working on my MS application after 3 AM.,Entailment,0.5,MULTI_day_time,True,Forward Future
10422,I will start working on my MS application at 5 AM.,I will start working on my MS application before 17:00.,Entailment,0.5,MULTI_day_time,True,Forward Future
10423,I will start working on my MS application at 21:00.,I will start working on my MS application before 1 PM.,Contradiction,0.3333333333333333,MULTI_day_time,True,Forward Future
10424,I will start working on my MS application at 04:00.,I will start working on my MS application after 7 AM.,Contradiction,0.125,MULTI_day_time,True,Forward Future
10425,"At 8 PM, I will start working on my MS application.","Before 16:00, I will start working on my MS application.",Contradiction,0.16666666666666666,MULTI_day_time,True,Backward Future
10426,"At 2 PM, I will start working on my MS application.","After 02:00, I will start working on my MS application.",Entailment,0.5,MULTI_day_time,True,Backward Future
10427,"At 5 AM, I will start working on my MS application.","Before 00:00, I will start working on my MS application.",Contradiction,0.20833333333333334,MULTI_day_time,True,Backward Future
10428,"At 20:00, I will start working on my MS application.","Before 1 PM, I will start working on my MS application.",Contradiction,0.2916666666666667,MULTI_day_time,True,Backward Future
10429,"At 07:00, I will start working on my MS application.","Before 6 AM, I will start working on my MS application.",Contradiction,0.041666666666666664,MULTI_day_time,True,Backward Future
10430,I will start working on my MS application before 18:00.,I will start working on my MS application before 7 AM.,Neutral,0.4583333333333333,MULTI_day_time,False,Forward Future
