,Premise,Hypothesis,Label,Type,Dur Type,Next Cycle,Temp Type
40,The spring quarter lasts from Dec to Jan.,The spring quarter lasts for more than 2 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,True,Near
41,The spring quarter lasts from Dec to Jan.,The spring quarter lasts for more than 10 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,True,Near
42,The spring quarter lasts from Dec to Jan.,The spring quarter lasts for less than 1 month.,Contradiction,SINGLE_month_abv,LESS_GOLD,True,Near
43,The spring quarter lasts from Dec to Jan.,The spring quarter lasts for less than 2 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,True,Near
44,The spring quarter lasts from Dec to Jan.,The spring quarter lasts for less than 10 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,True,Near
45,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for 10 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,True,Near
46,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for 11 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,True,Near
47,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for 100 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,True,Near
48,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for 9 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD-1,True,Near
49,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for more than 10 months.,Contradiction,SINGLE_month_abv,MORE_GOLD,True,Near
50,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for more than 11 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,True,Near
51,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for more than 100 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,True,Near
52,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for more than 9 months.,Entailment,SINGLE_month_abv,MORE_GOLD-1,True,Near
53,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for less than 10 months.,Contradiction,SINGLE_month_abv,LESS_GOLD,True,Near
54,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for less than 11 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,True,Near
55,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for less than 100 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,True,Near
56,I worked on my PhD application from Aug to Jun.,I worked on my PhD application for less than 9 months.,Contradiction,SINGLE_month_abv,LESS_GOLD-1,True,Near
0,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for 5 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Spread
1,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for 6 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Spread
2,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for 50 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Spread
3,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for 4 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD-1,False,Spread
4,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for more than 5 months.,Contradiction,SINGLE_month_abv,MORE_GOLD,False,Spread
5,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for more than 6 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,False,Spread
6,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for more than 50 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,False,Spread
7,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for more than 4 months.,Entailment,SINGLE_month_abv,MORE_GOLD-1,False,Spread
8,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for less than 5 months.,Contradiction,SINGLE_month_abv,LESS_GOLD,False,Spread
9,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for less than 6 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,False,Spread
10,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for less than 50 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,False,Spread
11,I will be leaving on a long vacation in Apr and be back in Sep.,I will be going on a long vacation for less than 4 months.,Contradiction,SINGLE_month_abv,LESS_GOLD-1,False,Spread
12,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for 1 month.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Spread
13,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for 2 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Spread
14,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for 10 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Spread
15,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for more than 1 month.,Contradiction,SINGLE_month_abv,MORE_GOLD,False,Spread
16,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for more than 2 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,False,Spread
17,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for more than 10 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,False,Spread
18,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for less than 1 month.,Contradiction,SINGLE_month_abv,LESS_GOLD,False,Spread
19,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for less than 2 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,False,Spread
20,The pleasant weather here starts in Mar and ends in Apr.,The weather here is pleasant for less than 10 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,False,Spread
21,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for 2 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Spread
22,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for 3 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Spread
23,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for 20 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Spread
24,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for 1 month.,Contradiction,SINGLE_month_abv,EQUAL_GOLD-1,False,Spread
25,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for more than 2 months.,Contradiction,SINGLE_month_abv,MORE_GOLD,False,Spread
26,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for more than 3 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,False,Spread
27,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for more than 20 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,False,Spread
28,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for more than 1 month.,Entailment,SINGLE_month_abv,MORE_GOLD-1,False,Spread
29,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for less than 2 months.,Contradiction,SINGLE_month_abv,LESS_GOLD,False,Spread
30,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for less than 3 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,False,Spread
31,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for less than 20 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,False,Spread
32,Jeremy will start his internship in Jun which will end in Aug.,Jeremy will be doing an internship for less than 1 month.,Contradiction,SINGLE_month_abv,LESS_GOLD-1,False,Spread
33,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for 7 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Spread
34,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for 8 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Spread
35,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for 70 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Spread
36,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for 6 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD-1,False,Spread
37,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for more than 7 months.,Contradiction,SINGLE_month_abv,MORE_GOLD,False,Spread
38,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for more than 8 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,False,Spread
39,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for more than 70 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,False,Spread
40,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for more than 6 months.,Entailment,SINGLE_month_abv,MORE_GOLD-1,False,Spread
41,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for less than 7 months.,Contradiction,SINGLE_month_abv,LESS_GOLD,False,Spread
42,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for less than 8 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,False,Spread
43,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for less than 70 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,False,Spread
44,The spring quarter begins in Feb and ends in Sep.,The spring quarter lasts for less than 6 months.,Contradiction,SINGLE_month_abv,LESS_GOLD-1,False,Spread
45,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for 5 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Spread
46,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for 6 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Spread
47,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for 50 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Spread
48,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for 4 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD-1,False,Spread
49,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for more than 5 months.,Contradiction,SINGLE_month_abv,MORE_GOLD,False,Spread
50,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for more than 6 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,False,Spread
51,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for more than 50 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,False,Spread
52,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for more than 4 months.,Entailment,SINGLE_month_abv,MORE_GOLD-1,False,Spread
53,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for less than 5 months.,Contradiction,SINGLE_month_abv,LESS_GOLD,False,Spread
54,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for less than 6 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,False,Spread
55,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for less than 50 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,False,Spread
56,I started working on my PhD application in Jul and got done in Dec.,I worked on my PhD application for less than 4 months.,Contradiction,SINGLE_month_abv,LESS_GOLD-1,False,Spread
0,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for 3 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Near
1,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for 4 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Near
2,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for 30 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Near
3,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for 2 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD-1,False,Near
4,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for more than 3 months.,Contradiction,SINGLE_month_abv,MORE_GOLD,False,Near
5,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for more than 4 months.,Contradiction,SINGLE_month_abv,MORE_GOLD+1,False,Near
6,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for more than 30 months.,Contradiction,SINGLE_month_abv,MORE_GOLD*10,False,Near
7,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for more than 2 months.,Entailment,SINGLE_month_abv,MORE_GOLD-1,False,Near
8,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for less than 3 months.,Contradiction,SINGLE_month_abv,LESS_GOLD,False,Near
9,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for less than 4 months.,Entailment,SINGLE_month_abv,LESS_GOLD+1,False,Near
10,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for less than 30 months.,Entailment,SINGLE_month_abv,LESS_GOLD*10,False,Near
11,I will be going on a long vacation from Jul to Oct.,I will be going on a long vacation for less than 2 months.,Contradiction,SINGLE_month_abv,LESS_GOLD-1,False,Near
12,The weather here is pleasant from Feb to Jul.,The weather here is pleasant for 5 months.,Entailment,SINGLE_month_abv,EQUAL_GOLD,False,Near
13,The weather here is pleasant from Feb to Jul.,The weather here is pleasant for 6 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD+1,False,Near
14,The weather here is pleasant from Feb to Jul.,The weather here is pleasant for 50 months.,Contradiction,SINGLE_month_abv,EQUAL_GOLD*10,False,Near
